timestamp,open,high,low,close,volume
2018-07-06 00:00:00.000000,46.35499954223633,47.10749816894531,46.29999923706055,46.99250030517578,69940800.0
2018-07-09 00:00:00.000000,47.375,47.66999816894531,47.32500076293945,47.64500045776367,79026400.0
2018-07-10 00:00:00.000000,47.6775016784668,47.81999969482422,47.54499816894531,47.587501525878906,63756400.0
2018-07-11 00:00:00.000000,47.125,47.44499969482422,46.90250015258789,46.970001220703125,75326000.0
2018-07-12 00:00:00.000000,47.38249969482422,47.852500915527344,47.32749938964844,47.75749969482422,72164400.0
2018-07-13 00:00:00.000000,47.77000045776367,47.959999084472656,47.724998474121094,47.83250045776367,50055600.0
2018-07-16 00:00:00.000000,47.880001068115234,48.162498474121094,47.60499954223633,47.727500915527344,60172400.0
2018-07-17 00:00:00.000000,47.4375,47.967498779296875,47.29999923706055,47.86249923706055,62138000.0
2018-07-18 00:00:00.000000,47.94499969482422,47.95000076293945,47.48249816894531,47.599998474121094,65573600.0
2018-07-19 00:00:00.000000,47.42250061035156,48.13750076293945,47.42250061035156,47.970001220703125,81147200.0
2018-07-20 00:00:00.000000,47.94499969482422,48.10749816894531,47.54249954223633,47.86000061035156,82704800.0
2018-07-23 00:00:00.000000,47.66999816894531,47.9900016784668,47.38999938964844,47.90250015258789,63957600.0
2018-07-24 00:00:00.000000,48.11249923706055,48.415000915527344,48.01250076293945,48.25,74791600.0
2018-07-25 00:00:00.000000,48.26499938964844,48.712501525878906,48.10749816894531,48.70500183105469,66839600.0
2018-07-26 00:00:00.000000,48.65250015258789,48.9900016784668,48.40250015258789,48.5525016784668,76304000.0
2018-07-27 00:00:00.000000,48.747501373291016,48.79750061035156,47.525001525878906,47.744998931884766,96096000.0
2018-07-30 00:00:00.000000,47.974998474121094,48.04999923706055,47.26750183105469,47.477500915527344,84118000.0
2018-07-31 00:00:00.000000,47.57500076293945,48.03499984741211,47.334999084472656,47.5724983215332,157492000.0
2018-08-01 00:00:00.000000,49.782501220703125,50.439998626708984,49.32749938964844,50.375,271742800.0
2018-08-02 00:00:00.000000,50.14500045776367,52.095001220703125,50.087501525878906,51.84749984741211,249616000.0
2018-08-03 00:00:00.000000,51.75749969482422,52.185001373291016,51.369998931884766,51.997501373291016,133789600.0
2018-08-06 00:00:00.000000,52.0,52.3125,51.76750183105469,52.26750183105469,101701600.0
2018-08-07 00:00:00.000000,52.33000183105469,52.375,51.689998626708984,51.77750015258789,102349600.0
2018-08-08 00:00:00.000000,51.51250076293945,51.95249938964844,51.130001068115234,51.8125,90102000.0
2018-08-09 00:00:00.000000,52.38249969482422,52.44499969482422,51.79999923706055,52.220001220703125,93970400.0
2018-08-10 00:00:00.000000,51.84000015258789,52.275001525878906,51.66749954223633,51.88249969482422,98444800.0
2018-08-13 00:00:00.000000,52.32749938964844,52.73749923706055,51.92499923706055,52.217498779296875,103563600.0
2018-08-14 00:00:00.000000,52.540000915527344,52.63999938964844,52.064998626708984,52.4375,82992000.0
2018-08-15 00:00:00.000000,52.30500030517578,52.685001373291016,52.08250045776367,52.560001373291016,115230400.0
2018-08-16 00:00:00.000000,52.9375,53.45249938964844,52.86750030517578,53.33000183105469,114001600.0
2018-08-17 00:00:00.000000,53.36000061035156,54.48749923706055,53.290000915527344,54.39500045776367,141708000.0
2018-08-20 00:00:00.000000,54.525001525878906,54.79499816894531,53.77750015258789,53.8650016784668,121150800.0
2018-08-21 00:00:00.000000,54.20000076293945,54.29750061035156,53.50749969482422,53.7599983215332,104639200.0
2018-08-22 00:00:00.000000,53.525001525878906,54.09000015258789,53.459999084472656,53.76250076293945,76072400.0
2018-08-23 00:00:00.000000,53.662498474121094,54.26250076293945,53.650001525878906,53.872501373291016,75532800.0
2018-08-24 00:00:00.000000,54.150001525878906,54.224998474121094,53.77750015258789,54.040000915527344,73905600.0
2018-08-27 00:00:00.000000,54.287498474121094,54.685001373291016,54.08250045776367,54.48500061035156,82100400.0
2018-08-28 00:00:00.000000,54.752498626708984,55.1349983215332,54.72999954223633,54.92499923706055,91107200.0
2018-08-29 00:00:00.000000,55.037498474121094,55.872501373291016,54.852500915527344,55.744998931884766,109019200.0
2018-08-30 00:00:00.000000,55.8125,57.064998626708984,55.599998474121094,56.25749969482422,195175200.0
2018-08-31 00:00:00.000000,56.627498626708984,57.217498779296875,56.5,56.907501220703125,173360400.0
2018-09-04 00:00:00.000000,57.102500915527344,57.29499816894531,56.657501220703125,57.09000015258789,109560400.0
2018-09-05 00:00:00.000000,57.247501373291016,57.41749954223633,56.275001525878906,56.717498779296875,133332000.0
2018-09-06 00:00:00.000000,56.557498931884766,56.837501525878906,55.32500076293945,55.775001525878906,137160000.0
2018-09-07 00:00:00.000000,55.462501525878906,56.342498779296875,55.1775016784668,55.32500076293945,150479200.0
2018-09-10 00:00:00.000000,55.23749923706055,55.462501525878906,54.11750030517578,54.58250045776367,158066000.0
2018-09-11 00:00:00.000000,54.502498626708984,56.07500076293945,54.13999938964844,55.962501525878906,142996000.0
2018-09-12 00:00:00.000000,56.23500061035156,56.25,54.959999084472656,55.26750183105469,197114800.0
2018-09-13 00:00:00.000000,55.880001068115234,57.087501525878906,55.64250183105469,56.602500915527344,166825600.0
2018-09-14 00:00:00.000000,56.4375,56.709999084472656,55.630001068115234,55.959999084472656,127997200.0
2018-09-17 00:00:00.000000,55.537498474121094,55.73749923706055,54.317501068115234,54.470001220703125,148780400.0
2018-09-18 00:00:00.000000,54.4474983215332,55.462501525878906,54.279998779296875,54.560001373291016,126286800.0
2018-09-19 00:00:00.000000,54.625,54.904998779296875,53.82500076293945,54.592498779296875,108495200.0
2018-09-20 00:00:00.000000,55.060001373291016,55.56999969482422,54.787498474121094,55.00749969482422,106435200.0
2018-09-21 00:00:00.000000,55.19499969482422,55.34000015258789,54.3224983215332,54.415000915527344,384986800.0
2018-09-24 00:00:00.000000,54.20500183105469,55.314998626708984,54.157501220703125,55.1974983215332,110773600.0
2018-09-25 00:00:00.000000,54.9375,55.70500183105469,54.92499923706055,55.54750061035156,98217600.0
2018-09-26 00:00:00.000000,55.25,55.9375,54.939998626708984,55.10499954223633,95938800.0
2018-09-27 00:00:00.000000,55.95500183105469,56.61000061035156,55.8849983215332,56.23749923706055,120724800.0
2018-09-28 00:00:00.000000,56.1974983215332,56.459999084472656,56.005001068115234,56.435001373291016,91717600.0
2018-10-01 00:00:00.000000,56.98749923706055,57.35499954223633,56.587501525878906,56.814998626708984,94403200.0
2018-10-02 00:00:00.000000,56.8125,57.5,56.657501220703125,57.31999969482422,99152800.0
2018-10-03 00:00:00.000000,57.51250076293945,58.36750030517578,57.44499969482422,58.01750183105469,114619200.0
2018-10-04 00:00:00.000000,57.69499969482422,58.087501525878906,56.682498931884766,56.997501373291016,128168000.0
2018-10-05 00:00:00.000000,56.9900016784668,57.102500915527344,55.14500045776367,56.0724983215332,134322000.0
2018-10-08 00:00:00.000000,55.5525016784668,56.20000076293945,55.04999923706055,55.942501068115234,118655600.0
2018-10-09 00:00:00.000000,55.90999984741211,56.817501068115234,55.5625,56.717498779296875,107564000.0
2018-10-10 00:00:00.000000,56.3650016784668,56.587501525878906,54.01250076293945,54.09000015258789,167962400.0
2018-10-11 00:00:00.000000,53.630001068115234,54.875,53.08000183105469,53.61249923706055,212497600.0
2018-10-12 00:00:00.000000,55.10499954223633,55.720001220703125,54.209999084472656,55.52750015258789,161351600.0
2018-10-15 00:00:00.000000,55.290000915527344,55.45750045776367,54.317501068115234,54.34000015258789,123164000.0
2018-10-16 00:00:00.000000,54.73249816894531,55.747501373291016,54.189998626708984,55.537498474121094,116736000.0
2018-10-17 00:00:00.000000,55.57500076293945,55.65999984741211,54.834999084472656,55.29750061035156,91541600.0
2018-10-18 00:00:00.000000,54.46500015258789,54.935001373291016,53.25,54.005001068115234,130325200.0
2018-10-19 00:00:00.000000,54.51499938964844,55.314998626708984,54.35749816894531,54.82749938964844,132314800.0
2018-10-22 00:00:00.000000,54.9474983215332,55.84000015258789,54.73500061035156,55.162498474121094,115168400.0
2018-10-23 00:00:00.000000,53.95750045776367,55.8125,53.67499923706055,55.682498931884766,155071200.0
2018-10-24 00:00:00.000000,55.650001525878906,56.057498931884766,53.6349983215332,53.772499084472656,163702000.0
2018-10-25 00:00:00.000000,54.4275016784668,55.345001220703125,54.1875,54.95000076293945,119423200.0
2018-10-26 00:00:00.000000,53.974998474121094,55.04750061035156,53.16749954223633,54.07500076293945,189033600.0
2018-10-29 00:00:00.000000,54.79750061035156,54.92250061035156,51.522499084472656,53.060001373291016,183742000.0
2018-10-30 00:00:00.000000,52.787498474121094,53.79499816894531,52.317501068115234,53.32500076293945,146640000.0
2018-10-31 00:00:00.000000,54.220001220703125,55.11249923706055,54.154998779296875,54.71500015258789,153435600.0
2018-11-01 00:00:00.000000,54.76250076293945,55.59000015258789,54.20249938964844,55.55500030517578,233292800.0
2018-11-02 00:00:00.000000,52.38750076293945,53.412498474121094,51.35749816894531,51.869998931884766,365314800.0
2018-11-05 00:00:00.000000,51.07500076293945,51.09749984741211,49.54249954223633,50.397499084472656,264654800.0
2018-11-06 00:00:00.000000,50.47999954223633,51.18000030517578,50.42250061035156,50.942501068115234,127531600.0
2018-11-07 00:00:00.000000,51.49250030517578,52.51499938964844,51.032501220703125,52.48749923706055,133697600.0
2018-11-08 00:00:00.000000,52.494998931884766,52.529998779296875,51.6875,52.122501373291016,101450400.0
2018-11-09 00:00:00.000000,51.38750076293945,51.502498626708984,50.5625,51.11750030517578,137463200.0
2018-11-12 00:00:00.000000,49.75,49.962501525878906,48.4474983215332,48.54249954223633,204542000.0
2018-11-13 00:00:00.000000,47.907501220703125,49.29499816894531,47.86249923706055,48.057498931884766,187531600.0
2018-11-14 00:00:00.000000,48.474998474121094,48.619998931884766,46.48249816894531,46.70000076293945,243204000.0
2018-11-15 00:00:00.000000,47.09749984741211,47.99250030517578,46.724998474121094,47.852500915527344,185915200.0
2018-11-16 00:00:00.000000,47.625,48.74250030517578,47.3650016784668,48.38249969482422,147713200.0
2018-11-19 00:00:00.000000,47.5,47.67499923706055,46.247501373291016,46.46500015258789,167701200.0
2018-11-20 00:00:00.000000,44.592498779296875,45.36750030517578,43.877498626708984,44.244998931884766,271300800.0
2018-11-21 00:00:00.000000,44.932498931884766,45.067501068115234,44.13750076293945,44.19499969482422,124496800.0
2018-11-23 00:00:00.000000,43.73500061035156,44.150001525878906,43.025001525878906,43.0724983215332,94496000.0
2018-11-26 00:00:00.000000,43.560001373291016,43.73749923706055,42.564998626708984,43.654998779296875,179994000.0
2018-11-27 00:00:00.000000,42.877498626708984,43.692501068115234,42.720001220703125,43.560001373291016,165549600.0
2018-11-28 00:00:00.000000,44.182498931884766,45.3224983215332,43.73249816894531,45.23500061035156,184250000.0
2018-11-29 00:00:00.000000,45.665000915527344,45.70000076293945,44.42499923706055,44.88750076293945,167080000.0
2018-11-30 00:00:00.000000,45.0724983215332,45.08250045776367,44.25749969482422,44.64500045776367,158126000.0
2018-12-03 00:00:00.000000,46.1150016784668,46.23500061035156,45.3025016784668,46.20500183105469,163210000.0
2018-12-04 00:00:00.000000,45.23749923706055,45.59749984741211,44.067501068115234,44.17250061035156,165377200.0
2018-12-06 00:00:00.000000,42.939998626708984,43.69499969482422,42.60499954223633,43.68000030517578,172393600.0
2018-12-07 00:00:00.000000,43.372501373291016,43.622501373291016,42.07500076293945,42.122501373291016,169126400.0
2018-12-10 00:00:00.000000,41.25,42.522499084472656,40.83250045776367,42.400001525878906,248104000.0
2018-12-11 00:00:00.000000,42.915000915527344,42.9474983215332,41.75,42.157501220703125,189126800.0
2018-12-12 00:00:00.000000,42.599998474121094,42.97999954223633,42.255001068115234,42.275001525878906,142510800.0
2018-12-13 00:00:00.000000,42.622501373291016,43.14250183105469,42.38750076293945,42.73749923706055,127594400.0
2018-12-14 00:00:00.000000,42.25,42.27000045776367,41.31999969482422,41.369998931884766,162814800.0
2018-12-17 00:00:00.000000,41.36249923706055,42.087501525878906,40.682498931884766,40.98500061035156,177151600.0
2018-12-18 00:00:00.000000,41.345001220703125,41.88249969482422,41.09749984741211,41.51750183105469,135366000.0
2018-12-19 00:00:00.000000,41.5,41.86249923706055,39.772499084472656,40.22249984741211,196189200.0
2018-12-20 00:00:00.000000,40.099998474121094,40.52750015258789,38.82500076293945,39.20750045776367,259092000.0
2018-12-21 00:00:00.000000,39.21500015258789,39.540000915527344,37.407501220703125,37.682498931884766,382978400.0
2018-12-24 00:00:00.000000,37.037498474121094,37.88750076293945,36.647499084472656,36.70750045776367,148676800.0
2018-12-26 00:00:00.000000,37.07500076293945,39.307498931884766,36.68000030517578,39.29249954223633,234330000.0
2018-12-27 00:00:00.000000,38.959999084472656,39.192501068115234,37.51750183105469,39.037498474121094,212468400.0
2018-12-28 00:00:00.000000,39.375,39.630001068115234,38.63750076293945,39.057498931884766,169165600.0
2018-12-31 00:00:00.000000,39.63249969482422,39.84000015258789,39.119998931884766,39.435001373291016,140014000.0
2019-01-02 00:00:00.000000,38.72249984741211,39.712501525878906,38.557498931884766,39.47999954223633,148158800.0
2019-01-03 00:00:00.000000,35.994998931884766,36.43000030517578,35.5,35.54750061035156,365248800.0
2019-01-04 00:00:00.000000,36.13249969482422,37.13750076293945,35.95000076293945,37.064998626708984,234428400.0
2019-01-07 00:00:00.000000,37.17499923706055,37.20750045776367,36.474998474121094,36.98249816894531,219111200.0
2019-01-08 00:00:00.000000,37.38999938964844,37.95500183105469,37.130001068115234,37.6875,164101200.0
2019-01-09 00:00:00.000000,37.8224983215332,38.63249969482422,37.407501220703125,38.32749938964844,180396400.0
2019-01-10 00:00:00.000000,38.125,38.49250030517578,37.71500015258789,38.45000076293945,143122800.0
2019-01-11 00:00:00.000000,38.220001220703125,38.42499923706055,37.877498626708984,38.0724983215332,108092800.0
2019-01-14 00:00:00.000000,37.712501525878906,37.817501068115234,37.30500030517578,37.5,129756800.0
2019-01-15 00:00:00.000000,37.567501068115234,38.34749984741211,37.51250076293945,38.26750183105469,114843600.0
2019-01-16 00:00:00.000000,38.27000045776367,38.970001220703125,38.25,38.73500061035156,122278800.0
2019-01-17 00:00:00.000000,38.54999923706055,39.415000915527344,38.314998626708984,38.96500015258789,119284800.0
2019-01-18 00:00:00.000000,39.375,39.470001220703125,38.994998931884766,39.20500183105469,135004000.0
2019-01-22 00:00:00.000000,39.102500915527344,39.182498931884766,38.154998779296875,38.32500076293945,121576000.0
2019-01-23 00:00:00.000000,38.537498474121094,38.78499984741211,37.92499923706055,38.47999954223633,92522400.0
2019-01-24 00:00:00.000000,38.52750015258789,38.619998931884766,37.935001373291016,38.17499923706055,101766000.0
2019-01-25 00:00:00.000000,38.869998931884766,39.532501220703125,38.58000183105469,39.439998626708984,134142000.0
2019-01-28 00:00:00.000000,38.9474983215332,39.08250045776367,38.415000915527344,39.07500076293945,104768400.0
2019-01-29 00:00:00.000000,39.0625,39.532501220703125,38.52750015258789,38.66999816894531,166348800.0
2019-01-30 00:00:00.000000,40.8125,41.537498474121094,40.057498931884766,41.3125,244439200.0
2019-01-31 00:00:00.000000,41.52750015258789,42.25,41.13999938964844,41.61000061035156,162958400.0
2019-02-01 00:00:00.000000,41.7400016784668,42.244998931884766,41.48249816894531,41.630001068115234,130672400.0
2019-02-04 00:00:00.000000,41.852500915527344,42.915000915527344,41.81999969482422,42.8125,125982000.0
2019-02-05 00:00:00.000000,43.21500015258789,43.77000045776367,43.087501525878906,43.54499816894531,144406400.0
2019-02-06 00:00:00.000000,43.662498474121094,43.89250183105469,43.212501525878906,43.560001373291016,112958400.0
2019-02-07 00:00:00.000000,43.099998474121094,43.48500061035156,42.584999084472656,42.73500061035156,126966800.0
2019-02-08 00:00:00.000000,42.247501373291016,42.665000915527344,42.10499954223633,42.602500915527344,95280000.0
2019-02-11 00:00:00.000000,42.76250076293945,42.8025016784668,42.3125,42.35749816894531,83973600.0
2019-02-12 00:00:00.000000,42.525001525878906,42.75,42.42499923706055,42.72249984741211,89134000.0
2019-02-13 00:00:00.000000,42.84749984741211,43.119998931884766,42.47999954223633,42.54499816894531,89960800.0
2019-02-14 00:00:00.000000,42.4275016784668,42.814998626708984,42.345001220703125,42.70000076293945,87342800.0
2019-02-15 00:00:00.000000,42.8125,42.92499923706055,42.4375,42.60499954223633,98507200.0
2019-02-19 00:00:00.000000,42.4275016784668,42.86000061035156,42.372501373291016,42.73249816894531,75891200.0
2019-02-20 00:00:00.000000,42.79750061035156,43.33000183105469,42.747501373291016,43.00749969482422,104457600.0
2019-02-21 00:00:00.000000,42.95000076293945,43.092498779296875,42.57500076293945,42.76499938964844,68998800.0
2019-02-22 00:00:00.000000,42.89500045776367,43.25,42.845001220703125,43.24250030517578,75652800.0
2019-02-25 00:00:00.000000,43.540000915527344,43.967498779296875,43.48749923706055,43.557498931884766,87493600.0
2019-02-26 00:00:00.000000,43.4275016784668,43.82500076293945,43.29249954223633,43.58250045776367,68280800.0
2019-02-27 00:00:00.000000,43.3025016784668,43.75,43.182498931884766,43.717498779296875,111341600.0
2019-02-28 00:00:00.000000,43.58000183105469,43.727500915527344,43.22999954223633,43.287498474121094,112861600.0
2019-03-01 00:00:00.000000,43.56999969482422,43.787498474121094,43.22249984741211,43.74250030517578,103544800.0
2019-03-04 00:00:00.000000,43.92250061035156,44.4375,43.49250030517578,43.962501525878906,109744800.0
2019-03-05 00:00:00.000000,43.98500061035156,44.0,43.6349983215332,43.88249969482422,78949600.0
2019-03-06 00:00:00.000000,43.66749954223633,43.872501373291016,43.48500061035156,43.630001068115234,83241600.0
2019-03-07 00:00:00.000000,43.467498779296875,43.61000061035156,43.005001068115234,43.125,99185600.0
2019-03-08 00:00:00.000000,42.58000183105469,43.26750183105469,42.375,43.227500915527344,95997600.0
2019-03-11 00:00:00.000000,43.872501373291016,44.779998779296875,43.837501525878906,44.724998474121094,128044000.0
2019-03-12 00:00:00.000000,45.0,45.66749954223633,44.842498779296875,45.227500915527344,129870400.0
2019-03-13 00:00:00.000000,45.5625,45.82500076293945,45.22999954223633,45.4275016784668,124130000.0
2019-03-14 00:00:00.000000,45.974998474121094,46.025001525878906,45.63999938964844,45.932498931884766,94318000.0
2019-03-15 00:00:00.000000,46.212501525878906,46.83250045776367,45.935001373291016,46.529998779296875,156171600.0
2019-03-18 00:00:00.000000,46.45000076293945,47.09749984741211,46.4474983215332,47.005001068115234,104879200.0
2019-03-19 00:00:00.000000,47.087501525878906,47.247501373291016,46.47999954223633,46.63249969482422,126585600.0
2019-03-20 00:00:00.000000,46.557498931884766,47.372501373291016,46.182498931884766,47.040000915527344,124140800.0
2019-03-21 00:00:00.000000,47.505001068115234,49.08250045776367,47.45249938964844,48.772499084472656,204136800.0
2019-03-22 00:00:00.000000,48.834999084472656,49.42250061035156,47.69499969482422,47.76250076293945,169630800.0
2019-03-25 00:00:00.000000,47.877498626708984,47.994998931884766,46.650001525878906,47.185001373291016,175381200.0
2019-03-26 00:00:00.000000,47.915000915527344,48.220001220703125,46.14500045776367,46.6974983215332,199202000.0
2019-03-27 00:00:00.000000,47.1875,47.439998626708984,46.63750076293945,47.11750030517578,119393600.0
2019-03-28 00:00:00.000000,47.23749923706055,47.38999938964844,46.88249969482422,47.18000030517578,83121600.0
2019-03-29 00:00:00.000000,47.45750045776367,47.52000045776367,47.1349983215332,47.48749923706055,94256000.0
2019-04-01 00:00:00.000000,47.90999984741211,47.91999816894531,47.095001220703125,47.810001373291016,111448000.0
2019-04-02 00:00:00.000000,47.772499084472656,48.6150016784668,47.76250076293945,48.505001068115234,91062800.0
2019-04-03 00:00:00.000000,48.3125,49.125,48.287498474121094,48.837501525878906,93087200.0
2019-04-04 00:00:00.000000,48.6974983215332,49.092498779296875,48.28499984741211,48.92250061035156,76457200.0
2019-04-05 00:00:00.000000,49.11249923706055,49.275001525878906,48.98249816894531,49.25,74106400.0
2019-04-08 00:00:00.000000,49.10499954223633,50.057498931884766,49.084999084472656,50.025001525878906,103526800.0
2019-04-09 00:00:00.000000,50.08000183105469,50.712501525878906,49.807498931884766,49.875,143072800.0
2019-04-10 00:00:00.000000,49.66999816894531,50.185001373291016,49.54499816894531,50.154998779296875,86781200.0
2019-04-11 00:00:00.000000,50.212501525878906,50.25,49.61000061035156,49.73749923706055,83603200.0
2019-04-12 00:00:00.000000,49.79999923706055,50.03499984741211,49.0525016784668,49.717498779296875,111042800.0
2019-04-15 00:00:00.000000,49.64500045776367,49.962501525878906,49.502498626708984,49.807498931884766,70146400.0
2019-04-16 00:00:00.000000,49.8650016784668,50.342498779296875,49.63999938964844,49.8125,102785600.0
2019-04-17 00:00:00.000000,49.8849983215332,50.845001220703125,49.65250015258789,50.782501220703125,115627200.0
2019-04-18 00:00:00.000000,50.779998779296875,51.037498474121094,50.630001068115234,50.96500015258789,96783200.0
2019-04-22 00:00:00.000000,50.70750045776367,51.23500061035156,50.584999084472656,51.13249969482422,77758000.0
2019-04-23 00:00:00.000000,51.10749816894531,51.9375,50.974998474121094,51.869998931884766,93292000.0
2019-04-24 00:00:00.000000,51.84000015258789,52.119998931884766,51.76250076293945,51.790000915527344,70162400.0
2019-04-25 00:00:00.000000,51.70750045776367,51.939998626708984,51.279998779296875,51.31999969482422,74172800.0
2019-04-26 00:00:00.000000,51.224998474121094,51.25,50.529998779296875,51.07500076293945,74596400.0
2019-04-29 00:00:00.000000,51.099998474121094,51.49250030517578,50.96500015258789,51.15250015258789,88818800.0
2019-04-30 00:00:00.000000,50.76499938964844,50.849998474121094,49.77750015258789,50.16749954223633,186139600.0
2019-05-01 00:00:00.000000,52.470001220703125,53.82749938964844,52.307498931884766,52.630001068115234,259309200.0
2019-05-02 00:00:00.000000,52.459999084472656,53.162498474121094,52.032501220703125,52.287498474121094,127985200.0
2019-05-03 00:00:00.000000,52.72249984741211,52.959999084472656,52.557498931884766,52.9375,83569600.0
2019-05-06 00:00:00.000000,51.0724983215332,52.209999084472656,50.875,52.119998931884766,129772400.0
2019-05-07 00:00:00.000000,51.470001220703125,51.85499954223633,50.20750045776367,50.71500015258789,155054800.0
2019-05-08 00:00:00.000000,50.474998474121094,51.334999084472656,50.4375,50.724998474121094,105358000.0
2019-05-09 00:00:00.000000,50.099998474121094,50.41999816894531,49.165000915527344,50.18000030517578,139634400.0
2019-05-10 00:00:00.000000,49.35499954223633,49.712501525878906,48.192501068115234,49.29499816894531,164834800.0
2019-05-13 00:00:00.000000,46.9275016784668,47.369998931884766,45.712501525878906,46.43000030517578,229722400.0
2019-05-14 00:00:00.000000,46.602500915527344,47.42499923706055,46.352500915527344,47.165000915527344,146118800.0
2019-05-15 00:00:00.000000,46.567501068115234,47.9375,46.505001068115234,47.72999954223633,106178800.0
2019-05-16 00:00:00.000000,47.477500915527344,48.11750030517578,47.209999084472656,47.52000045776367,132125600.0
2019-05-17 00:00:00.000000,46.73249816894531,47.724998474121094,46.689998626708984,47.25,131516400.0
2019-05-20 00:00:00.000000,45.880001068115234,46.087501525878906,45.06999969482422,45.772499084472656,154449200.0
2019-05-21 00:00:00.000000,46.30500030517578,47.0,46.17499923706055,46.650001525878906,113459200.0
2019-05-22 00:00:00.000000,46.165000915527344,46.4275016784668,45.63750076293945,45.69499969482422,118994400.0
2019-05-23 00:00:00.000000,44.95000076293945,45.1349983215332,44.45249938964844,44.915000915527344,146118800.0
2019-05-24 00:00:00.000000,45.04999923706055,45.53499984741211,44.654998779296875,44.74250030517578,94858800.0
2019-05-28 00:00:00.000000,44.72999954223633,45.147499084472656,44.477500915527344,44.557498931884766,111792800.0
2019-05-29 00:00:00.000000,44.10499954223633,44.837501525878906,44.0,44.345001220703125,113924800.0
2019-05-30 00:00:00.000000,44.48749923706055,44.807498931884766,44.16749954223633,44.57500076293945,84873600.0
2019-05-31 00:00:00.000000,44.057498931884766,44.497501373291016,43.747501373291016,43.76750183105469,108174400.0
2019-06-03 00:00:00.000000,43.900001525878906,44.47999954223633,42.567501068115234,43.32500076293945,161584400.0
2019-06-04 00:00:00.000000,43.86000061035156,44.95750045776367,43.630001068115234,44.90999984741211,123872000.0
2019-06-05 00:00:00.000000,46.06999969482422,46.247501373291016,45.28499984741211,45.6349983215332,119093600.0
2019-06-06 00:00:00.000000,45.77000045776367,46.36750030517578,45.537498474121094,46.30500030517578,90105200.0
2019-06-07 00:00:00.000000,46.627498626708984,47.97999954223633,46.442501068115234,47.537498474121094,122737600.0
2019-06-10 00:00:00.000000,47.95249938964844,48.842498779296875,47.904998779296875,48.14500045776367,104883600.0
2019-06-11 00:00:00.000000,48.71500015258789,49.0,48.400001525878906,48.70249938964844,107731600.0
2019-06-12 00:00:00.000000,48.48749923706055,48.99250030517578,48.34749984741211,48.54750061035156,73012800.0
2019-06-13 00:00:00.000000,48.67499923706055,49.1974983215332,48.400001525878906,48.537498474121094,86698400.0
2019-06-14 00:00:00.000000,47.88750076293945,48.397499084472656,47.57500076293945,48.185001373291016,75046000.0
2019-06-17 00:00:00.000000,48.224998474121094,48.7400016784668,48.04249954223633,48.47249984741211,58676400.0
2019-06-18 00:00:00.000000,49.01250076293945,50.0724983215332,48.8025016784668,49.61249923706055,106204000.0
2019-06-19 00:00:00.000000,49.91999816894531,49.970001220703125,49.32749938964844,49.467498779296875,84496800.0
2019-06-20 00:00:00.000000,50.092498779296875,50.15250015258789,49.50749969482422,49.8650016784668,86056000.0
2019-06-21 00:00:00.000000,49.70000076293945,50.212501525878906,49.537498474121094,49.69499969482422,191202400.0
2019-06-24 00:00:00.000000,49.6349983215332,50.040000915527344,49.54249954223633,49.64500045776367,72881600.0
2019-06-25 00:00:00.000000,49.60749816894531,49.814998626708984,48.8224983215332,48.89250183105469,84281200.0
2019-06-26 00:00:00.000000,49.442501068115234,50.247501373291016,49.337501525878906,49.95000076293945,104270000.0
2019-06-27 00:00:00.000000,50.0724983215332,50.39250183105469,49.89250183105469,49.935001373291016,83598800.0
2019-06-28 00:00:00.000000,49.66999816894531,49.875,49.26250076293945,49.47999954223633,124442400.0
2019-07-01 00:00:00.000000,50.79249954223633,51.122501373291016,50.162498474121094,50.38750076293945,109012000.0
2019-07-02 00:00:00.000000,50.352500915527344,50.782501220703125,50.34000015258789,50.682498931884766,67740800.0
2019-07-03 00:00:00.000000,50.81999969482422,51.11000061035156,50.67250061035156,51.102500915527344,45448000.0
2019-07-05 00:00:00.000000,50.837501525878906,51.27000045776367,50.724998474121094,51.057498931884766,69062000.0
2019-07-08 00:00:00.000000,50.20249938964844,50.349998474121094,49.602500915527344,50.005001068115234,101354400.0
2019-07-09 00:00:00.000000,49.79999923706055,50.377498626708984,49.70249938964844,50.310001373291016,82312000.0
2019-07-10 00:00:00.000000,50.462501525878906,50.932498931884766,50.38999938964844,50.807498931884766,71588400.0
2019-07-11 00:00:00.000000,50.82749938964844,51.09749984741211,50.4275016784668,50.4375,80767200.0
2019-07-12 00:00:00.000000,50.61249923706055,51.0,50.54999923706055,50.82500076293945,70380800.0
2019-07-15 00:00:00.000000,51.022499084472656,51.467498779296875,51.0,51.3025016784668,67789600.0
2019-07-16 00:00:00.000000,51.147499084472656,51.52750015258789,50.875,51.125,67467200.0
2019-07-17 00:00:00.000000,51.01250076293945,51.272499084472656,50.817501068115234,50.837501525878906,56430000.0
2019-07-18 00:00:00.000000,51.0,51.470001220703125,50.92499923706055,51.415000915527344,74162400.0
2019-07-19 00:00:00.000000,51.4474983215332,51.625,50.59000015258789,50.647499084472656,83717200.0
2019-07-22 00:00:00.000000,50.912498474121094,51.807498931884766,50.90250015258789,51.80500030517578,89111600.0
2019-07-23 00:00:00.000000,52.1150016784668,52.227500915527344,51.8224983215332,52.209999084472656,73420800.0
2019-07-24 00:00:00.000000,51.91749954223633,52.287498474121094,51.79249954223633,52.16749954223633,59966400.0
